Numestdo;Ciclo;Estado;Varianza;Rango;SMA grueso;Promedio del espectro;SMA fino
2;0.639-4.481;Crepitancia;0,00034614573942314653;0,16068709119443872;60,10830467938165;3,147706962303037e-08;1,21055305920061
2;4.481-8.063;Crepitancia;0,00026830199749257376;0,16337995525714863;53,42526084411489;2,4698813964267e-08;1,0542580961150902
2;8.063-10.95;Crepitancia;0,0002689411151479996;0,1448076290879684;44,602459482506525;2,4729979312574994e-08;1,0656044419333246
2;10.95-14.249;Crepitancia;0,0002688106951510522;0,16142614920747256;46,080968176713235;2,439747854826546e-08;1,1737960667745841
2;14.249-17.702;Crepitancia;0,00022659680405134438;0,1296975244137074;41,19680761162464;2,02857936972755e-08;0,8697850823480268
0;17.702-19.018;Comun;0,00010521245199727078;0,08007708264805027;17,856408340453854;9,460893439071539e-09;0,7727059038950436
0;1.414-5.925;Comun;1,4482997588252009e-05;0,035914096948123996;10,61909474330564;1,3122634420881482e-09;0,2040516958907623
0;5.925-9.958;Comun;1,2443208265226028e-05;0,040420246647987275;8,823963802841577;1,1278517842916678e-09;0,23965365552649656
0;9.958-14.079;Comun;1,0997221587569935e-05;0,040432499777082534;8,486053061767786;9,976338982394472e-10;0,20805354776494683
0;14.079-17.703;Comun;9,82819456548435e-06;0,032403181400298416;7,377523955522058;8,692382718653094e-10;0,22000230354934597
0;17.703-19.167;Comun;6,275556504185126e-06;0,02955006664926333;2,2973430720757566;5,796959953615799e-10;0,17457020595351652
0;1.414-5.925;Comun;3,823697783711197e-06;0,019024176257675968;9,410950154875943;3,452846079828459e-10;0,18058911503329106
0;5.925-9.958;Comun;3,2981899668359443e-06;0,021793722905794483;7,266064816207912;3,0334149464750655e-10;0,16335743535818392
0;9.958-14.079;Comun;3,681276386963675e-06;0,02001486196310855;9,032572508375328;3,36469069205198e-10;0,18963537998738667
0;14.079-17.703;Comun;3,780883846920272e-06;0,022246646752537264;7,743484648741117;3,4773524435434386e-10;0,17512693200065593
0;17.703-19.167;Comun;6,8051501815294635e-06;0,020423694217435326;4,471208379418563;6,046790892685742e-10;0,1752976488940738
2;1.414-5.925;Crepitancia;1,080813730871374e-05;0,028386684133466053;12,033510872893634;9,91325302320097e-10;0,20151135020300812
2;5.925-9.958;Crepitancia;8,32070306557254e-06;0,030925098373289498;9,50331320672592;7,627755856614262e-10;0,1804927286073613
2;9.958-14.079;Crepitancia;6,422516969756765e-06;0,032782688536129215;9,198245415359038;5,719334547460413e-10;0,1655404659133181
2;14.079-17.703;Crepitancia;6,337693601283628e-06;0,02696108585818924;7,800743402226572;5,835521398167484e-10;0,17156168638674826
2;17.703-19.167;Crepitancia;2,670196983644272e-06;0,01467470884976747;2,6163653003397593;2,3930033431789325e-10;0,08898899178428832
2;1.414-5.925;Crepitancia;0,00012103452493114505;0,11037841818285259;32,03591015365662;1,0977002593636227e-08;0,6092167881814949
2;5.925-9.958;Crepitancia;0,00010748197255281138;0,12627586711678002;26,588230929161817;9,746818783993064e-09;0,6656695374017865
2;9.958-14.079;Crepitancia;9,516045870958619e-05;0,09331307037929357;25,616818124913387;8,589089510188708e-09;0,5939342468477145
2;14.079-17.703;Crepitancia;8,284899911982353e-05;0,11083137924833819;20,272474159943673;7,627610313909358e-09;0,5237860747441411
2;17.703-19.167;Crepitancia;4,7472014082141454e-05;0,07921914010595928;6,361769408968696;4,29228556025043e-09;0,4077836815940713
2;1.414-5.925;Crepitancia;2,781698418258391e-05;0,053147324642439875;16,36057343433189;2,545976490636094e-09;0,3162014193704111
2;5.925-9.958;Crepitancia;2,2662212400656248e-05;0,051298051498308087;13,314361664391367;2,0552697736943583e-09;0,3165079812031357
2;9.958-14.079;Crepitancia;2,1994709932809198e-05;0,05729483122339209;13,697543662148485;1,972835832822639e-09;0,3302473381125103
2;14.079-17.703;Crepitancia;2,3811374746471484e-05;0,05942999324972936;12,360985176560073;2,142727008727424e-09;0,2809499878215175
2;17.703-19.167;Crepitancia;1,299188775478233e-05;0,040913430369748094;4,23658672388747;1,2324594119014566e-09;0,21296826958203255
2;1.461-2.918;Crepitancia;0,0006781230640128742;0,271682688967689;40,34849220222323;6,17505448770173e-08;1,618106342227662
2;2.918-5.839;Crepitancia;0,0009137868883079872;0,29497813654261873;90,87645398664837;8,515937739444741e-08;2,1955137682919634
2;5.839-8.605;Crepitancia;0,0007954506477989075;0,34285580014728106;77,93698508553084;7,14794963485734e-08;2,3239178094854562
2;8.605-11.637;Crepitancia;0,0009560347711481513;0,2855491033734203;95,90699105174146;8,82051375777557e-08;2,546728320837873
2;11.637-14.492;Crepitancia;0,0008655461031212914;0,28122499042544397;82,4672882104534;7,901354065068047e-08;2,2666533260451045
2;14.492-17.389;Crepitancia;0,000810976335890157;0,28895587453093197;75,0183800189486;7,350043695888274e-08;1,94164686500499
2;17.389-18.796;Crepitancia;0,0015553585483897906;0,3136924062762857;50,61440452875709;1,3993600217927036e-07;2,485963077345352
2;2.918-5.839;Crepitancia;0,00012861455843707014;0,10272748493043865;34,810685480882086;1,171324523111434e-08;0,7469115883343109
2;8.605-11.637;Crepitancia;9,604568345660329e-05;0,11106855824265152;30,032920892037758;8,887204811057378e-09;0,8264750753010316
2;11.637-14.492;Crepitancia;0,00010648438789745902;0,10829045659820838;26,098250701690187;9,320456190652472e-09;0,6941579099370694
0;1.461-2.918;Comun;0,0001571711487456625;0,09754084705016215;18,783287630872334;1,4460516605834293e-08;0,7177705720141212
0;5.839-8.605;Comun;0,00019339472179221242;0,10369621636630513;36,50153644856613;1,7753581894589397e-08;0,7704222454556658
0;14.492-17.389;Comun;6,592333903159719e-05;0,10651557828699496;19,578474842239746;5,8057286248744984e-09;0,6623438535062127
0;17.389-18.796;Comun;6,907399448878373e-05;0,11158678043046938;9,366435361689469;5,866644564062795e-09;0,8605981357532211
2;1.461-2.918;Crepitancia;0,00016341078813952647;0,09400090965505695;13,412171530910161;1,470377060171194e-08;0,634944998841727
2;2.918-5.839;Crepitancia;0,0004356492017113743;0,23787098267092344;39,53313518883104;3,928848377310507e-08;1,4565098272788666
2;5.839-8.605;Crepitancia;0,0004928500589603814;0,17704050003861294;37,80772926291989;4,511852985253958e-08;1,2547850863379177
2;8.605-11.637;Crepitancia;0,000538873075458161;0,22287555705896395;44,54532888306258;4,838420260071251e-08;1,2480049715589334
2;11.637-14.492;Crepitancia;0,00042946113934993276;0,20234763463257704;38,26245160699262;3,9302430493764206e-08;1,2335189246288918
2;14.492-17.389;Crepitancia;0,0004573377389933312;0,23968293252849737;37,99265410174186;4,0857806163929574e-08;1,3002898053683472
2;17.389-18.796;Crepitancia;0,0007334988695157228;0,21056270121103143;26,715592815929583;6,665463567423526e-08;1,2888620099069195
2;1.461-2.918;Crepitancia;0,0006199662002209093;0,13709420399137712;33,70234038166853;5,602206862045474e-08;1,0180726503600508
2;2.918-5.839;Crepitancia;0,0006435650209218982;0,13993007527383944;68,29102270726293;5,811833245953752e-08;1,0559972286817274
2;5.839-8.605;Crepitancia;0,000640745470555707;0,13571217189813536;64,97032602270163;5,815479300992906e-08;1,0722760996816134
2;8.605-11.637;Crepitancia;0,0006219082726420415;0,13952744751230706;70,21767347399462;5,599786324784168e-08;1,0135478465219248
2;11.637-14.492;Crepitancia;0,0006409593869629538;0,14958790184453868;66,71528465126939;5,8053657781166724e-08;1,0445247200513756
2;14.492-17.389;Crepitancia;0,0006210705893670698;0,14503376390096984;66,54547267248373;5,6376136585225074e-08;1,018382783658606
2;17.389-18.796;Crepitancia;0,0006569284660634512;0,13818029269956356;33,141941706358914;5,884347008538977e-08;0,9850077538871315
2;1.461-2.918;Crepitancia;1,1018192109961705e-06;0,0072350815993744355;2,0017283931524372;1,0053915635986892e-10;0,07327564630337473
2;2.918-5.839;Crepitancia;1,153023011139323e-06;0,007547286275630387;3,9658842126695406;1,0456065694791395e-10;0,0786436643104294
2;5.839-8.605;Crepitancia;1,1535147307187489e-06;0,007842276295938349;3,9248526880340138;1,0391848006089284e-10;0,09050038627273305
2;8.605-11.637;Crepitancia;1,1615648879718632e-06;0,007738500730366386;4,1627903789094205;1,0720635009781953e-10;0,07103183722834325
2;11.637-14.492;Crepitancia;1,0897589038708162e-06;0,007039953112414872;3,8731474690621677;9,947428595838289e-11;0,07275577883176734
2;14.492-17.389;Crepitancia;1,0854754754530918e-06;0,007527830954036722;3,8428163837998235;9,889584696907451e-11;0,06298783937054538
2;17.389-18.796;Crepitancia;1,1121938430714128e-06;0,006729985848132586;1,870341178202874;1,0000374242514755e-10;0,056470853601297895
3;17.065-19.911;Sibilancia y Crepitancia;0,0005905988560360105;0,26972734146652444;75,74648278180321;5,4262039232157585e-08;1,8787395212468858
2;0.411-2.839;Crepitancia;0,000699023543267833;0,29000451072856054;71,05988800338315;6,345356757935677e-08;2,1823019181807144
2;2.839-5.661;Crepitancia;0,0007185717400259947;0,31936409418429146;76,40429402217207;6,625719968296431e-08;1,7634053537083134
2;5.661-8.506;Crepitancia;0,0007768582480001047;0,2814150153576564;79,7508411936881;7,185064310755617e-08;2,146559204168006
2;8.506-11.482;Crepitancia;0,0006146261224436698;0,24330621136101607;73,15177171535173;5,532785126094743e-08;1,6097815742664883
2;11.482-14.22;Crepitancia;0,0005574484792808408;0,2423591505766001;68,96620292515539;5,0420106897779675e-08;1,8969638598422078
2;14.22-17.065;Crepitancia;0,000566345976347319;0,2168934930752056;71,5462072968612;5,230526901175794e-08;1,7765417719550132
3;17.065-19.911;Sibilancia y Crepitancia;0,0003527350363222667;0,21690037302297877;37,25860944647109;3,231683305095974e-08;1,2034491863256351
2;0.411-2.839;Crepitancia;0,0005003778560826774;0,20504417927687535;38,60634630582344;4,600136475823511e-08;1,3763053401431276
2;2.839-5.661;Crepitancia;0,0003453526131166397;0,17896132525056146;36,4849424719142;3,1755586263774474e-08;1,1173015053741786
2;5.661-8.506;Crepitancia;0,0003305521997424456;0,18051718316191728;36,36228777487138;3,044180105059756e-08;1,1221499620408948
2;8.506-11.482;Crepitancia;0,00031463712962269;0,18896918037632615;36,03400171586014;2,837106756154862e-08;1,261502895497506
2;11.482-14.22;Crepitancia;0,0004426843579387509;0,21847817216881193;40,51247167123075;4,0552591734050225e-08;1,3747443673703883
2;14.22-17.065;Crepitancia;0,0003034351241113804;0,16981308631475647;36,97644748261895;2,792329374089782e-08;1,05995134129464
3;8.506-11.482;Sibilancia y Crepitancia;0,0006322798795836624;0,16448089390754453;67,00689749389512;5,6882942679306476e-08;1,101835029695816
2;0.411-2.839;Crepitancia;0,0007086450995376916;0,2085058046524852;56,76376570922559;6,3742374383193e-08;1,2284837020472026
2;2.839-5.661;Crepitancia;0,0006868395869427153;0,19935867661707085;64,83844847871949;6,279540405252921e-08;1,1405104331547198
2;5.661-8.506;Crepitancia;0,0006521126325966598;0,16561301224526914;65,18725052271351;5,924228242175068e-08;1,3427284944570907
2;11.482-14.22;Crepitancia;0,0006548564493787866;0,18711237078925608;61,78299613928875;5,880524447910429e-08;1,1350796592656895
2;14.22-17.065;Crepitancia;0,0006746226263373323;0,21322738696690532;65,81759712537674;6,101549477246154e-08;1,3021630504719637
2;17.065-19.911;Crepitancia;0,0006511307705005823;0,16670577063389116;64,43628757717426;5,8722421434620036e-08;1,1483171270864805
3;17.065-19.911;Sibilancia y Crepitancia;1,158032143732631e-06;0,007207198257585021;3,805155959344692;1,0432845829037362e-10;0,0631678767061256
2;2.839-5.661;Crepitancia;1,1256389130448636e-06;0,00712777620590415;3,856827116762694;1,0176098849929274e-10;0,06616383624429716
2;5.661-8.506;Crepitancia;1,1494061685927948e-06;0,008518210563160225;3,7988004628284395;1,0481459687376485e-10;0,10986669999811473
2;8.506-11.482;Crepitancia;1,0986079865167838e-06;0,008197535483772972;3,8983459067386486;9,926022563818288e-11;0,05927410958327829
2;11.482-14.22;Crepitancia;1,1673301981774626e-06;0,007454104181938467;3,6117337355366845;1,0545136888254843e-10;0,057896347285411605
2;14.22-17.065;Crepitancia;1,1391624648332964e-06;0,006948394249204206;3,7745943891588483;1,0222709459615823e-10;0,05858762257050324
0;0.411-2.839;Comun;1,2118753298869083e-06;0,007355149463116335;3,478519981400696;1,0906532716627447e-10;0,06802577954800249
3;0.066-2.697;Sibilancia y Crepitancia;0,000822436922772018;0,24283278530483265;95,1341648267485;7,626317068853502e-08;2,7729175964357213
3;2.697-5.47;Sibilancia y Crepitancia;0,0007007286688644739;0,2706782804206689;85,04103383166601;6,327391587696297e-08;2,349894582163454
2;5.47-7.995;Crepitancia;0,0007005536559461852;0,28247949435503805;69,66227495174053;6,176261159102637e-08;2,636620276567535
2;7.995-10.729;Crepitancia;0,0006763464863800642;0,24387001621565108;77,70307646759905;6,099907228391704e-08;2,281212920985234
2;10.729-13.377;Crepitancia;0,0007045757738389638;0,25099865793949383;77,45402905233807;6,364302232559636e-08;2,334851242913757
2;15.775-18.156;Crepitancia;0,0007866897824129347;0,2841632351723209;71,12202311554582;7,116906088371049e-08;2,128208669360113
0;13.377-15.775;Comun;0,0006392780207504293;0,23889543066940716;69,34655377240348;5,784633912899696e-08;2,196542332636545
0;18.156-19.194;Comun;0,0008072951680986024;0,22708917784586824;30,18212620363482;7,508351204447793e-08;1,7642841976003771
3;5.47-7.995;Sibilancia y Crepitancia;0,0002678091325554997;0,16674732870279652;27,864355009896155;2,4080491012409286e-08;1,0332948575791139
3;7.995-10.729;Sibilancia y Crepitancia;0,0003780819940453685;0,1878260203591447;36,31523099408761;3,402145015003571e-08;1,3799101461072378
3;10.729-13.377;Sibilancia y Crepitancia;0,0003644704093634708;0,20149931312593128;32,49422269885321;3,280512049448104e-08;1,3992178370402473
2;0.066-2.697;Crepitancia;0,0003909614820958799;0,18186983485328;35,507826755955165;3,552441558174559e-08;1,2219752442311995
2;2.697-5.47;Crepitancia;0,00040782001485101694;0,21936488574024005;36,494371415455;3,685913326964843e-08;1,1284511428675879
2;13.377-15.775;Crepitancia;0,00035044344214027245;0,19398363389930023;29,243828326200223;3,206218787369071e-08;1,1477058589044231
2;15.775-18.156;Crepitancia;0,0003758666536969208;0,18409336216873817;29,188665973238937;3,442412886027728e-08;1,304504508257719
2;18.156-19.194;Crepitancia;0,0007289479761851122;0,20012078735977346;19,277077455349318;6,807447843014464e-08;1,2265815429925255
3;0.066-2.697;Sibilancia y Crepitancia;0,0006385183271709894;0,17938155771762032;59,31995957173001;5,7622575677864135e-08;1,098293868402334
3;2.697-5.47;Sibilancia y Crepitancia;0,0005901054034409474;0,15970586778903567;61,750434008299514;5,3875673564817296e-08;1,0037939496651944
2;5.47-7.995;Crepitancia;0,0006126494603763128;0,19030987932292315;57,062583540984114;5,500466115437741e-08;1,3167133334743928
2;7.995-10.729;Crepitancia;0,0006086695033772945;0,1540147467287265;61,53623849156214;5,514595734783981e-08;1,1859950838686084
2;10.729-13.377;Crepitancia;0,0005915241881214684;0,14437661803321505;59,2907651215934;5,3992840815892814e-08;1,107231802104721
2;13.377-15.775;Crepitancia;0,0005758138628571042;0,15745404725256518;53,49918145231291;5,23799164559272e-08;1,040840586706438
2;15.775-18.156;Crepitancia;0,0006045984563418547;0,14922480164845314;53,90738621320812;5,483304386230873e-08;1,0389268426771598
2;18.156-19.194;Crepitancia;0,0006585468213419125;0,18808678346754013;23,790017532415998;6,12213034978432e-08;1,078500841168762
3;0.066-2.697;Sibilancia y Crepitancia;1,0431211409560978e-06;0,0076235098156546555;3,575042086127795;9,584578338359172e-11;0,06747952371505855
3;2.697-5.47;Sibilancia y Crepitancia;1,0427913936842902e-06;0,007042418164321374;3,6744330616078154;9,439623714521357e-11;0,06399204016160488
3;5.47-7.995;Sibilancia y Crepitancia;1,1027563387086272e-06;0,006988220778355444;3,3278960415811616;9,92732851671646e-11;0,05775803578870373
3;7.995-10.729;Sibilancia y Crepitancia;1,0654570931679881e-06;0,007472289006346428;3,8808353520785257;9,563937669663324e-11;0,07929967321975574
3;10.729-13.377;Sibilancia y Crepitancia;1,0914473194255543e-06;0,007772632355684126;3,67079464403864;9,989838698942225e-11;0,09096712552918237
2;13.377-15.775;Crepitancia;1,5009800272252923e-06;0,00822042425752661;3,6216244421715005;1,3505596593170288e-10;0,07087961251033915
2;15.775-18.156;Crepitancia;1,3738258273852739e-06;0,008333318617015677;3,537290179233516;1,257652610699894e-10;0,06379340959158125
2;18.156-19.194;Crepitancia;1,1928106292676865e-06;0,007075324752911445;1,4353171359735974;1,0746300520160601e-10;0,06312741150359916
1;2.979-5.036;Sibilancia;2,1484666405597507e-05;0,0393756349020156;6,934508979526342;1,8815901979858065e-09;0,25616116802445604
1;16.236-18.721;Sibilancia;1,4405615086172347e-05;0,03544214497771929;6,995602758205793;1,2959403293845222e-09;0,22311724880665276
0;0.036-1.336;Comun;1,1108990858675526e-05;0,033079257588632324;2,4686715799398007;7,323522958980441e-10;0,17319348247674726
0;1.336-2.979;Comun;1,225664594228626e-05;0,034127054461615694;4,672859875789226;1,0347369216772022e-09;0,2576788692620284
0;5.036-6.479;Comun;1,5240609036302164e-05;0,0345493592299616;4,415016530371742;1,3849050169529192e-09;0,2500296609600818
0;6.479-7.921;Comun;1,98349303486758e-05;0,04155033868702712;4,811977579830925;1,6459178800398638e-09;0,24902092039844934
0;7.921-10.164;Comun;1,9581892782580937e-05;0,0387843639029849;6,848144426841449;1,7890953317677125e-09;0,23724526753934333
0;10.164-11.95;Comun;1,901223257921918e-05;0,041987054050953904;6,023760746276377;1,7559438920859001e-09;0,23001390303117447
0;11.95-13.736;Comun;2,37855108042017e-05;0,03874418032869208;6,740920995543059;2,1800829352245143e-09;0,2521323527608409
0;13.736-16.236;Comun;1,3632199067914819e-05;0,03268322239174379;6,005384439036322;1,1869406961960698e-09;0,24225530764096243
0;18.721-19.979;Comun;1,5482778061555673e-05;0,04372053276773986;3,7861675625069635;1,4038750503623644e-09;0,2418554568425515
2;0.05-1.679;Crepitancia;6,574083649047679e-06;0,01981903148627508;2,727862148236166;5,916967482120274e-10;0,09543884205422751
2;1.679-4.607;Crepitancia;2,605960605961093e-06;0,017079217279406207;2,9073565278538687;2,3428028030304997e-10;0,10729052200723681
2;6.964-9.021;Crepitancia;3,880854450483114e-06;0,01817591645005512;2,346880961671994;3,5559442956793094e-10;0,10310978193096652
2;9.021-11.25;Crepitancia;1,8980690931516395e-06;0,01986025357962358;1,780160590898849;1,6946781142479493e-10;0,09646480895848335
2;11.25-13.65;Crepitancia;3,913593244317346e-06;0,01785313355954105;2,9444158619415277;3,6192089811409175e-10;0,10783789579536418
2;13.65-15.736;Crepitancia;1,4103723681678436e-06;0,015582452897763714;1,5824538245751414;1,2837219891523749e-10;0,07239938546823696
2;15.736-17.979;Crepitancia;2,0080588753997736e-06;0,01429714776665128;1,996436741776708;1,8235434845267508e-10;0,09333818867950053
2;17.979-19.936;Crepitancia;3,2203122985546315e-06;0,018179389274431003;2,3042514632669526;2,840615291443357e-10;0,09452178915236595
0;4.607-6.964;Comun;3,581222374209002e-06;0,021245985863041408;2,7463015028878313;3,27988631027031e-10;0,12227267015849416
2;1.864-4.022;Crepitancia;1,758583427936869e-06;0,012007955071554041;1,919854541726987;1,4200915955780213e-10;0,06895585921133845
2;4.022-6.25;Crepitancia;1,6964429072423315e-06;0,011334052214970955;2,0327967685303086;1,4770437040125815e-10;0,07688216662853707
2;6.25-8.536;Crepitancia;1,8604638704661921e-06;0,014096403402119172;2,04347140065065;1,6752709314853642e-10;0,07392157346072807
2;8.536-10.807;Crepitancia;2,3988471744876344e-06;0,017955609116625384;2,1941628611457578;2,070548357284163e-10;0,1022006681501022
2;10.807-13.226;Crepitancia;6,272725186750631e-06;0,022007690081771863;3,759052544092563;5,702039490286884e-10;0,1287088976950058
2;13.226-15.244;Crepitancia;4,7999232989458715e-06;0,02414139126681051;2,548052746217661;4,349893543192898e-10;0,11519284760624618
2;15.244-17.305;Crepitancia;3,758556651967878e-06;0,019637044620491824;2,350857475268925;3,3791410830558776e-10;0,11960516209276961
2;17.305-19.578;Crepitancia;6,695760350996084e-06;0,026087794582587837;3,525837414230654;6,081821126907334e-10;0,13017832238188287
2;19.578-19.945;Crepitancia;4,8352486110246945e-06;0,01630552902459414;0,6287127550246288;4,73926112894624e-10;0,10558706687457751
0;0.007-1.864;Comun;5,303939023308404e-06;0,017746460796907372;2,616338043840645;4,679538339744128e-10;0,1096617856724276
2;7.387-9.839;Crepitancia;0,0038915211839055702;0,570052192854224;117,72431108435106;3,5922100110348264e-07;3,373744057135906
2;9.839-12.256;Crepitancia;0,004317290122818711;0,6686088199981053;117,214077848172;3,9945851163097904e-07;4,14433079172113
0;0.137-2.554;Comun;0,005002326448596237;0,6991026192781498;129,4044358200536;4,630274643275938e-07;3,709729936191281
0;2.554-5.018;Comun;0,0051383222948443346;0,711989840281506;126,92670630802466;4,6243158030955487e-07;3,845904082683368
0;5.018-7.387;Comun;0,004343058274377224;0,6568095157321912;117,43208747735129;4,0035428550073066e-07;3,8385864476438916
0;12.256-14.542;Comun;0,004514170715858105;0,6961984620486463;115,29251108391159;4,177710445726858e-07;4,00554331216309
0;14.542-16.899;Comun;0,004091762391997045;0,5139509077814519;115,87043488038776;3,7052318723826135e-07;3,6543650601947992
0;16.899-19.089;Comun;0,0046958498641339;0,6156892271045283;113,04793253723099;4,3146061040502174e-07;3,620194514202336
0;19.089-19.958;Comun;0,005530254426846947;0,5808733174262812;48,57114821052127;5,171026546164713e-07;3,5863733370071262
0;0.137-2.554;Comun;0,0006755541494992289;0,20769880076081704;50,05134349661142;6,290449008251809e-08;1,482583176983417
0;2.554-5.018;Comun;0,0005626085692092735;0,19890886126803292;47,010401642828164;5,0817479701628024e-08;1,4597262379264593
0;5.018-7.387;Comun;0,0005924727529060236;0,18161526884095816;45,08986732752274;5,4623762208205195e-08;1,2521362690044429
0;7.387-9.839;Comun;0,0005320936090932905;0,2010523527651955;45,97090927042572;4,834595105877122e-08;1,2771913931278935
0;9.839-12.256;Comun;0,0006143249175735157;0,21642286858036575;47,20073517634075;5,62196705448024e-08;1,4061875988639398
0;12.256-14.542;Comun;0,0006693906719283944;0,23593740499529048;46,14362655877933;6,303652755203975e-08;1,422436231078847
0;14.542-16.899;Comun;0,0006712018459472247;0,21582765273852694;46,51911454021045;6,092757574226227e-08;1,3691310474464369
0;16.899-19.089;Comun;0,0006006079953703235;0,20530238386479363;43,94662312555662;5,523330360975128e-08;1,4824432769769675
0;19.089-19.958;Comun;0,0005810812544081264;0,1775813285912396;17,426434639555076;5,3226648115451766e-08;1,3098269725814957
2;0.137-2.554;Crepitancia;0,007806566716472917;0,7120649972562723;147,10402755257405;7,159499983212642e-07;4,344713846612477
2;2.554-5.018;Crepitancia;0,008521215410718009;0,871395024981248;147,3993768256415;7,782260816412355e-07;5,095961053827335
2;5.018-7.387;Crepitancia;0,006227432683476062;0,6989194208810647;130,4820060944051;5,623333252286816e-07;4,004930526047089
2;7.387-9.839;Crepitancia;0,006574023440781978;0,6999969908085342;137,99618851878898;6,037711775794876e-07;4,2999297827249965
2;9.839-12.256;Crepitancia;0,007877447545988079;0,8772036234910645;140,91153543732315;7,167463534633672e-07;5,346101715655085
2;12.256-14.542;Crepitancia;0,006993443099759734;0,7702618375341939;131,6623970315005;6,427186682941102e-07;5,001350965274101
2;14.542-16.899;Crepitancia;0,007596945553163876;1,018464078544542;140,48374763971236;6,891192706699839e-07;5,173285167664195
2;16.899-19.089;Crepitancia;0,007290933505500843;0,8181391342104789;130,21104518436448;6,57854371028918e-07;4,4719600139604365
0;19.089-19.958;Comun;0,010581002376820811;0,7161777324683256;59,85215664871765;9,859974798781773e-07;4,909312077432606
2;5.018-7.387;Crepitancia;0,0004399508719034783;0,2091196833146864;70,9862076262378;4,03606818219602e-08;2,4310369412330313
2;12.256-14.542;Crepitancia;0,0004119430253401341;0,202681255297685;64,90128345959504;3,83626379112355e-08;2,479418060320844
0;0.137-2.554;Comun;0,0005342945273353748;0,2598820729150241;78,88554241159461;4,82478303829584e-08;2,7394752696446587
0;2.554-5.018;Comun;0,00042612805284208445;0,20182722138658987;69,15528191241329;3,8816361662708745e-08;2,7080105290630314
0;7.387-9.839;Comun;0,00039207965783007425;0,19215356379889054;69,48657397943872;3,6104029258959475e-08;2,6037800825201116
0;9.839-12.256;Comun;0,0004119873095370515;0,2288216655835752;67,45746521514977;3,784783918131678e-08;3,003892616923047
0;14.542-16.899;Comun;0,0004339289122071042;0,24855710783960497;70,8209971363887;3,978188255286292e-08;2,5793460802230044
0;16.899-19.089;Comun;0,0004605815799658977;0,1978273662315833;67,4512324034575;4,214675666488704e-08;2,6615266474294645
0;19.089-19.958;Comun;0,0007464278704957935;0,20905853572698666;38,89873575055468;7,094261471021412e-08;2,68251334338822
0;0.042-2.351;Comun;0,004408918439888453;0,6938710746429502;119,03068135235465;4,1048159190816655e-07;3,4324778623005416
0;2.351-4.911;Comun;0,003786371816079206;0,7077608890373723;120,2946494482453;3,406135844478657e-07;3,6936947901113024
0;4.911-7.375;Comun;0,003817372281751787;0,7005868436486306;113,09414544879186;3,44121692344494e-07;3,527843407444805
0;7.375-9.946;Comun;0,004633200411627949;0,7257678816464362;129,70418679495216;4,2348791328621274e-07;3,9297784770503768
0;9.946-12.542;Comun;0,004341600064649821;0,8015776639785862;129,81017259439295;4,0283714578584365e-07;3,4066102913821776
0;12.542-15.232;Comun;0,0036918838832759506;0,6274854879704963;123,42486576870202;3,357410676775161e-07;3,457656789857291
0;15.232-17.839;Comun;0,004074963432254491;0,6388968393673374;126,317892525283;3,7368195724059325e-07;3,5447467462066893
0;17.839-19.982;Comun;0,004506601588193483;0,7039690866033088;106,82666999294675;4,161148251255493e-07;3,7157044180743237
0;0.042-2.351;Comun;0,0007291207992362002;0,22096593327507086;49,18542744402813;6,582932310026649e-08;1,5129915262040317
0;2.351-4.911;Comun;0,000594743490815803;0,28531184730289527;46,93901805665098;5,476707662373337e-08;1,4318791494823802
0;4.911-7.375;Comun;0,00053317913726518;0,17321609097669308;44,83584714806636;4,886937618406996e-08;1,251791758348858
0;7.375-9.946;Comun;0,000614529692209776;0,22192556462443008;48,822134141489556;5,674411781299565e-08;1,539354497220821
0;9.946-12.542;Comun;0,0005925197501647577;0,22000764618755075;49,17860678826836;5,2925404291288115e-08;1,4286806435939223
0;12.542-15.232;Comun;0,0005736920912195056;0,18815030375937464;48,472498214584164;5,184206007734084e-08;1,3269074986271294
0;15.232-17.839;Comun;0,0006248783300391073;0,2537073999371089;50,70190979719777;5,652896227083665e-08;1,6897131331882873
0;17.839-19.982;Comun;0,0006356597528505187;0,19568949494352397;41,603030459336914;5,913276437592102e-08;1,3313025798694695
2;0.042-2.351;Crepitancia;0,007963447344159737;0,7766369391598658;142,41497713615647;7,356458948230489e-07;5,207526972293596
2;2.351-4.911;Crepitancia;0,005491155652961607;0,6702392136134413;129,79040801151774;4,965967340447757e-07;3,3899760095108573
2;7.375-9.946;Crepitancia;0,005763888616103451;0,7522016202025028;134,04592206008738;5,170907979646101e-07;4,6975259774595814
2;9.946-12.542;Crepitancia;0,005611009004632071;0,7530213834127708;136,20339607391583;5,164120190746902e-07;3,8753933201837336
2;12.542-15.232;Crepitancia;0,004971699847359512;0,7514522676014072;135,14325431848923;4,5502229317246635e-07;3,4407297191730595
2;15.232-17.839;Crepitancia;0,004724686521462553;0,7069756023301972;129,60320588695404;4,2268414440040674e-07;3,77149800407307
0;4.911-7.375;Comun;0,005448133427949287;0,5803869333636262;127,17433636834308;4,970367278164108e-07;3,86690806832031
0;17.839-19.982;Comun;0,006819697794730711;0,7362256740447407;121,5962001707861;6,159809954340295e-07;3,630512477869304
2;9.946-12.542;Crepitancia;0,0011042064124976115;0,3545042189711147;72,36086600009374;9,925427357031082e-08;2,1798175804534266
